Component1,Component2
-303.30588926953095,110.94685619828198
248.65448026520957,-104.10375940644752
-71.91701577650456,79.08646937789656
-89.41882142091565,-221.46347407976924
-212.44189410322497,48.08967231369403
125.38218609070763,-207.7116427696089
-64.04302787201395,-80.29181791224687
54.05012190964358,-423.16291825445677
-293.6635332491006,299.4714708130535
91.54589641220983,-125.5701873504441
88.67539678063964,192.29548784339013
440.9015017835772,163.139246767241
-277.9768335387507,-246.18019801891054
235.88481099264263,-163.60228828610286
235.31387489180514,-164.1610832537092
90.45949534973319,-71.94618959827768
-282.6638738517214,177.22368884605532
236.9667756623765,206.03141395529602
322.4057000059308,183.10771768681226
-30.77557146693582,303.03872506423016
254.82893938804702,-37.765365938506896
-340.46503866474706,-120.91754375365487
87.22186722095579,-128.69193519307737
232.36189735159067,185.17150470802454
6.352144498404146,-216.0361006981645
93.15616400285157,-125.0882914471744
-274.4080950123729,140.9654243575786
-64.85268027286064,-81.60031493249507
-332.32684874023107,-298.73030046494904
-60.71345507569602,-289.99259193599727
46.97918454234444,-453.33826336650134
241.89757700119478,-502.6530967194097
396.1240431684624,130.8471511531842
-206.30703645369087,-311.38753614888094
-269.50815394587704,463.34938211158675
-90.48545105944702,266.70941873470827
-222.62136951607434,436.85948253756294
180.19087703308077,279.9241985748186
86.37401690063666,-127.47006788617908
240.63918815173867,-508.10758505586324
-4.703987046317342,-400.026497935087
233.762700104227,62.268051792314886
188.03552827581507,317.50902516290927
90.80834542045928,195.80016155018313
-373.0620690878362,-33.49409521483981
183.47591150898444,-192.0785508628297
299.0805635980162,-282.06443708214715
-358.57655543113265,-322.7055870491362
41.97679160719343,81.42594900816417
91.25904837095992,97.03072717315932
88.98494639693483,191.98370483273195
84.01111047236263,375.5782901722451
-388.393994677034,48.3597506333892
-311.1319471734646,83.99508995313624
-73.63310901408722,-163.36518289889648
-138.330756433801,-179.0137981004334
-301.41276574813753,16.989388884267917
189.3989418498555,-442.7666467537057
-463.9622670903847,-70.5039040678192
-281.5578855470863,175.6004330258839
159.76109999383732,-215.3521206480541
-114.87133840454511,321.76739713699783
32.17054008317946,336.1991799288651
379.7533814996085,92.2849690489006
-33.36571336051299,303.24904546291395
-310.43947184002633,84.67477298868168
309.4684378975287,19.197497092922003
324.1807229810712,-199.35024407914986
-213.14817090455352,47.229119068311356
-83.36156801350367,58.49881040742746
-415.7086836262019,82.53950423467246
325.20524911100705,-321.3382508862423
357.0686765049877,-258.8205536066496
-261.90308357513203,147.0230248431749
-418.30982382386594,-44.32445763090169
-302.26992359820827,79.86337701898756
-28.241305170765898,302.9568675986979
-299.31248332651046,390.8659376645728
126.89530487219056,-269.4248793555065
250.28872200992717,-545.407767090661
378.0064875363926,92.59128888135224
-316.7909672904235,-151.513931282365
-167.85052489449475,-242.06165204896763
84.43936090988666,375.3144284986693
88.54258807729461,-126.51945164234746
345.8365966655915,-22.030652329144726
